name,method,correct_ratio,correct_seed,lr,epochs,optimizer,mask_stage,correct_accuracy,wrong_accuracy,forgetting_rate
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-6-ep3-optsgd-maskgradient,cnl,20.0,0,0.000002,3,sgd,gradient,0.2716049382716049,0.5390173410404624,0.7283950617283951
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-6-ep3-optsgd-maskupdate,cnl,10.0,0,0.000002,3,sgd,update,0.275,0.4320809248554913,0.725
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-6-ep3-optsgd-maskgradient,cnl,10.0,0,0.000002,3,sgd,gradient,0.275,0.4320809248554913,0.725
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-6-ep3-optadamw-masknone,sft,100.0,0,0.000002,3,adamw,none,0.4084158415841584,0.9884393063583816,0.5915841584158417
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-6-ep3-optadamw-maskupdate,cnl,100.0,0,0.000002,3,adamw,update,0.2995049504950495,0.9176300578034682,0.7004950495049505
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-6-ep3-optadamw-maskgradient,cnl,100.0,0,0.000002,3,adamw,gradient,0.0594059405940594,0.33670520231213874,0.9405940594059405
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-6-ep3-optadamw-maskupdate,cnl,80.0,0,0.000002,3,adamw,update,0.30959752321981426,0.9234104046242776,0.6904024767801857
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-6-ep3-optadamw-maskgradient,cnl,80.0,0,0.000002,3,adamw,gradient,0.06811145510835913,0.33959537572254334,0.9318885448916409
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-6-ep3-optadamw-maskupdate,cnl,60.0,0,0.000002,3,adamw,update,0.33884297520661155,0.9393063583815028,0.6611570247933884
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-6-ep3-optadamw-maskgradient,cnl,60.0,0,0.000002,3,adamw,gradient,0.05371900826446281,0.33670520231213874,0.9462809917355371
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-6-ep3-optadamw-maskupdate,cnl,40.0,0,0.000002,3,adamw,update,0.41975308641975306,0.934971098265896,0.5802469135802469
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-6-ep3-optadamw-maskgradient,cnl,40.0,0,0.000002,3,adamw,gradient,0.14814814814814814,0.3208092485549133,0.8518518518518519
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-6-ep3-optadamw-maskupdate,cnl,20.0,0,0.000002,3,adamw,update,0.345679012345679,0.9609826589595376,0.654320987654321
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-6-ep3-optadamw-maskgradient,cnl,20.0,0,0.000002,3,adamw,gradient,0.04938271604938271,0.33670520231213874,0.9506172839506173
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-6-ep3-optadamw-maskupdate,cnl,10.0,0,0.000002,3,adamw,update,0.375,0.9523121387283237,0.625
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-6-ep3-optadamw-maskgradient,cnl,10.0,0,0.000002,3,adamw,gradient,0.025,0.3453757225433526,0.975
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-6-ep2-optsgd-masknone,sft,100.0,0,0.000002,2,sgd,none,0.30445544554455445,0.6791907514450867,0.6955445544554455
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-6-ep2-optsgd-maskupdate,cnl,100.0,0,0.000002,2,sgd,update,0.4381188118811881,0.48121387283236994,0.5618811881188119
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-6-ep2-optsgd-maskgradient,cnl,100.0,0,0.000002,2,sgd,gradient,0.4381188118811881,0.48121387283236994,0.5618811881188119
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-6-ep2-optsgd-maskupdate,cnl,80.0,0,0.000002,2,sgd,update,0.4613003095975232,0.4841040462427746,0.5386996904024768
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-6-ep2-optsgd-maskgradient,cnl,80.0,0,0.000002,2,sgd,gradient,0.4613003095975232,0.4841040462427746,0.5386996904024768
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-6-ep2-optsgd-maskupdate,cnl,60.0,0,0.000002,2,sgd,update,0.2231404958677686,0.5086705202312138,0.7768595041322314
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-6-ep2-optsgd-maskgradient,cnl,60.0,0,0.000002,2,sgd,gradient,0.2231404958677686,0.5086705202312138,0.7768595041322314
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-6-ep2-optsgd-maskupdate,cnl,40.0,0,0.000002,2,sgd,update,0.2654320987654321,0.3800578034682081,0.7345679012345678
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-6-ep2-optsgd-maskgradient,cnl,40.0,0,0.000002,2,sgd,gradient,0.2654320987654321,0.3800578034682081,0.7345679012345678
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-6-ep2-optsgd-maskupdate,cnl,20.0,0,0.000002,2,sgd,update,0.7160493827160493,0.44942196531791906,0.28395061728395066
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-6-ep2-optsgd-maskgradient,cnl,20.0,0,0.000002,2,sgd,gradient,0.7160493827160493,0.44942196531791906,0.28395061728395066
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-6-ep2-optsgd-maskupdate,cnl,10.0,0,0.000002,2,sgd,update,0.45,0.5361271676300579,0.55
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-6-ep2-optsgd-maskgradient,cnl,10.0,0,0.000002,2,sgd,gradient,0.45,0.5361271676300579,0.55
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-6-ep2-optadamw-masknone,sft,100.0,0,0.000002,2,adamw,none,0.3465346534653465,0.9710982658959536,0.6534653465346535
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-6-ep2-optadamw-maskupdate,cnl,100.0,0,0.000002,2,adamw,update,0.2128712871287129,0.708092485549133,0.7871287128712872
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-6-ep2-optadamw-maskgradient,cnl,100.0,0,0.000002,2,adamw,gradient,0.0594059405940594,0.33670520231213874,0.9405940594059405
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-6-ep2-optadamw-maskupdate,cnl,80.0,0,0.000002,2,adamw,update,0.21052631578947367,0.7471098265895953,0.7894736842105263
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-6-ep2-optadamw-maskgradient,cnl,80.0,0,0.000002,2,adamw,gradient,0.06501547987616099,0.34826589595375723,0.934984520123839
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-6-ep2-optadamw-maskupdate,cnl,60.0,0,0.000002,2,adamw,update,0.256198347107438,0.8179190751445087,0.743801652892562
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-6-ep2-optadamw-maskgradient,cnl,60.0,0,0.000002,2,adamw,gradient,0.1859504132231405,0.3511560693641618,0.8140495867768596
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-6-ep2-optadamw-maskupdate,cnl,40.0,0,0.000002,2,adamw,update,0.24691358024691357,0.6950867052023122,0.7530864197530864
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-6-ep2-optadamw-maskgradient,cnl,40.0,0,0.000002,2,adamw,gradient,0.1111111111111111,0.42485549132947975,0.8888888888888888
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-6-ep2-optadamw-maskupdate,cnl,20.0,0,0.000002,2,adamw,update,0.25925925925925924,0.6979768786127167,0.7407407407407407
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-6-ep2-optadamw-maskgradient,cnl,20.0,0,0.000002,2,adamw,gradient,0.04938271604938271,0.34104046242774566,0.9506172839506173
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-6-ep2-optadamw-maskupdate,cnl,10.0,0,0.000002,2,adamw,update,0.35,0.8063583815028902,0.65
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-6-ep2-optadamw-maskgradient,cnl,10.0,0,0.000002,2,adamw,gradient,0.125,0.39739884393063585,0.875
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-6-ep1-optsgd-masknone,sft,100.0,0,0.000002,1,sgd,none,0.2896039603960396,0.6011560693641619,0.7103960396039604
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-6-ep1-optsgd-maskupdate,cnl,100.0,0,0.000002,1,sgd,update,0.19306930693069307,0.4942196531791907,0.806930693069307
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-6-ep1-optsgd-maskgradient,cnl,100.0,0,0.000002,1,sgd,gradient,0.19306930693069307,0.4942196531791907,0.806930693069307
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-6-ep1-optsgd-maskupdate,cnl,80.0,0,0.000002,1,sgd,update,0.17647058823529413,0.44508670520231214,0.8235294117647058
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-6-ep1-optsgd-maskgradient,cnl,80.0,0,0.000002,1,sgd,gradient,0.17647058823529413,0.44508670520231214,0.8235294117647058
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-6-ep1-optsgd-maskupdate,cnl,60.0,0,0.000002,1,sgd,update,0.1983471074380165,0.476878612716763,0.8016528925619835
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-6-ep1-optsgd-maskgradient,cnl,60.0,0,0.000002,1,sgd,gradient,0.1983471074380165,0.476878612716763,0.8016528925619835
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-6-ep1-optsgd-maskupdate,cnl,40.0,0,0.000002,1,sgd,update,0.21604938271604937,0.4421965317919075,0.7839506172839507
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-6-ep1-optsgd-maskgradient,cnl,40.0,0,0.000002,1,sgd,gradient,0.21604938271604937,0.4421965317919075,0.7839506172839507
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-6-ep1-optsgd-maskupdate,cnl,20.0,0,0.000002,1,sgd,update,0.30864197530864196,0.5606936416184971,0.691358024691358
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-6-ep1-optsgd-maskgradient,cnl,20.0,0,0.000002,1,sgd,gradient,0.30864197530864196,0.5606936416184971,0.691358024691358
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-6-ep1-optsgd-maskupdate,cnl,10.0,0,0.000002,1,sgd,update,0.3,0.5072254335260116,0.7
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-6-ep1-optsgd-maskgradient,cnl,10.0,0,0.000002,1,sgd,gradient,0.3,0.5072254335260116,0.7
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr2e-6-ep1-optadamw-masknone,sft,100.0,0,0.000002,1,adamw,none,0.25742574257425743,0.8323699421965318,0.7425742574257426
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-6-ep1-optadamw-maskupdate,cnl,100.0,0,0.000002,1,adamw,update,0.22524752475247525,0.7644508670520231,0.7747524752475248
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr2e-6-ep1-optadamw-maskgradient,cnl,100.0,0,0.000002,1,adamw,gradient,0.06683168316831684,0.3540462427745665,0.9331683168316831
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-6-ep1-optadamw-maskupdate,cnl,80.0,0,0.000002,1,adamw,update,0.22910216718266255,0.7485549132947977,0.7708978328173375
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr2e-6-ep1-optadamw-maskgradient,cnl,80.0,0,0.000002,1,adamw,gradient,0.1609907120743034,0.3916184971098266,0.8390092879256966
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-6-ep1-optadamw-maskupdate,cnl,60.0,0,0.000002,1,adamw,update,0.21074380165289255,0.7369942196531792,0.7892561983471075
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr2e-6-ep1-optadamw-maskgradient,cnl,60.0,0,0.000002,1,adamw,gradient,0.07851239669421488,0.4031791907514451,0.9214876033057852
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-6-ep1-optadamw-maskupdate,cnl,40.0,0,0.000002,1,adamw,update,0.24074074074074073,0.7341040462427746,0.7592592592592593
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr2e-6-ep1-optadamw-maskgradient,cnl,40.0,0,0.000002,1,adamw,gradient,0.11728395061728394,0.4291907514450867,0.8827160493827161
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-6-ep1-optadamw-maskupdate,cnl,20.0,0,0.000002,1,adamw,update,0.2716049382716049,0.7312138728323699,0.7283950617283951
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr2e-6-ep1-optadamw-maskgradient,cnl,20.0,0,0.000002,1,adamw,gradient,0.06172839506172839,0.41329479768786126,0.9382716049382716
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-6-ep1-optadamw-maskupdate,cnl,10.0,0,0.000002,1,adamw,update,0.325,0.7817919075144508,0.675
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr2e-6-ep1-optadamw-maskgradient,cnl,10.0,0,0.000002,1,adamw,gradient,0.075,0.3627167630057804,0.925
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-6-ep3-optsgd-masknone,sft,100.0,0,0.000001,3,sgd,none,0.31683168316831684,0.6705202312138728,0.6831683168316831
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-6-ep3-optsgd-maskupdate,cnl,100.0,0,0.000001,3,sgd,update,0.6485148514851485,0.49710982658959535,0.35148514851485146
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-6-ep3-optsgd-maskgradient,cnl,100.0,0,0.000001,3,sgd,gradient,0.6485148514851485,0.49710982658959535,0.35148514851485146
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-6-ep3-optsgd-maskupdate,cnl,80.0,0,0.000001,3,sgd,update,0.6408668730650154,0.4797687861271676,0.35913312693498456
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-6-ep3-optsgd-maskgradient,cnl,80.0,0,0.000001,3,sgd,gradient,0.6408668730650154,0.4797687861271676,0.35913312693498456
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-6-ep3-optsgd-maskupdate,cnl,60.0,0,0.000001,3,sgd,update,0.5247933884297521,0.5751445086705202,0.4752066115702479
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-6-ep3-optsgd-maskgradient,cnl,60.0,0,0.000001,3,sgd,gradient,0.5247933884297521,0.5751445086705202,0.4752066115702479
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-6-ep3-optsgd-maskupdate,cnl,40.0,0,0.000001,3,sgd,update,0.5679012345679012,0.5043352601156069,0.4320987654320988
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-6-ep3-optsgd-maskgradient,cnl,40.0,0,0.000001,3,sgd,gradient,0.5679012345679012,0.5043352601156069,0.4320987654320988
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-6-ep3-optsgd-maskupdate,cnl,20.0,0,0.000001,3,sgd,update,0.4691358024691358,0.5606936416184971,0.5308641975308642
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-6-ep3-optsgd-maskgradient,cnl,20.0,0,0.000001,3,sgd,gradient,0.4691358024691358,0.5606936416184971,0.5308641975308642
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-6-ep3-optsgd-maskupdate,cnl,10.0,0,0.000001,3,sgd,update,0.725,0.5289017341040463,0.275
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-6-ep3-optsgd-maskgradient,cnl,10.0,0,0.000001,3,sgd,gradient,0.725,0.5289017341040463,0.275
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-6-ep3-optadamw-masknone,sft,100.0,0,0.000001,3,adamw,none,0.3910891089108911,0.9898843930635838,0.6089108910891089
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-6-ep3-optadamw-maskupdate,cnl,100.0,0,0.000001,3,adamw,update,0.297029702970297,0.907514450867052,0.7029702970297029
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-6-ep3-optadamw-maskgradient,cnl,100.0,0,0.000001,3,adamw,gradient,0.10396039603960396,0.3916184971098266,0.8960396039603961
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-6-ep3-optadamw-maskupdate,cnl,80.0,0,0.000001,3,adamw,update,0.33126934984520123,0.9277456647398844,0.6687306501547987
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-6-ep3-optadamw-maskgradient,cnl,80.0,0,0.000001,3,adamw,gradient,0.07430340557275542,0.33670520231213874,0.9256965944272446
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-6-ep3-optadamw-maskupdate,cnl,60.0,0,0.000001,3,adamw,update,0.3347107438016529,0.9393063583815028,0.6652892561983471
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-6-ep3-optadamw-maskgradient,cnl,60.0,0,0.000001,3,adamw,gradient,0.09917355371900828,0.3511560693641618,0.9008264462809917
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-6-ep3-optadamw-maskupdate,cnl,40.0,0,0.000001,3,adamw,update,0.5246913580246914,0.9176300578034682,0.47530864197530864
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-6-ep3-optadamw-maskgradient,cnl,40.0,0,0.000001,3,adamw,gradient,0.07407407407407407,0.3352601156069364,0.9259259259259259
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-6-ep3-optadamw-maskupdate,cnl,20.0,0,0.000001,3,adamw,update,0.5925925925925926,0.9566473988439308,0.40740740740740744
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-6-ep3-optadamw-maskgradient,cnl,20.0,0,0.000001,3,adamw,gradient,0.04938271604938271,0.33670520231213874,0.9506172839506173
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-6-ep3-optadamw-maskupdate,cnl,10.0,0,0.000001,3,adamw,update,0.825,0.930635838150289,0.17500000000000004
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-6-ep3-optadamw-maskgradient,cnl,10.0,0,0.000001,3,adamw,gradient,0.1,0.3598265895953757,0.9
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-6-ep2-optsgd-masknone,sft,100.0,0,0.000001,2,sgd,none,0.32425742574257427,0.634393063583815,0.6757425742574257
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-6-ep2-optsgd-maskupdate,cnl,100.0,0,0.000001,2,sgd,update,0.5792079207920792,0.4393063583815029,0.42079207920792083
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-6-ep2-optsgd-maskgradient,cnl,100.0,0,0.000001,2,sgd,gradient,0.5792079207920792,0.4393063583815029,0.42079207920792083
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-6-ep2-optsgd-maskupdate,cnl,80.0,0,0.000001,2,sgd,update,0.5851393188854489,0.41329479768786126,0.4148606811145511
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-6-ep2-optsgd-maskgradient,cnl,80.0,0,0.000001,2,sgd,gradient,0.5851393188854489,0.41329479768786126,0.4148606811145511
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-6-ep2-optsgd-maskupdate,cnl,60.0,0,0.000001,2,sgd,update,0.5702479338842975,0.4393063583815029,0.4297520661157025
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-6-ep2-optsgd-maskgradient,cnl,60.0,0,0.000001,2,sgd,gradient,0.5702479338842975,0.4393063583815029,0.4297520661157025
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-6-ep2-optsgd-maskupdate,cnl,40.0,0,0.000001,2,sgd,update,0.4876543209876543,0.41329479768786126,0.5123456790123457
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-6-ep2-optsgd-maskgradient,cnl,40.0,0,0.000001,2,sgd,gradient,0.4876543209876543,0.41329479768786126,0.5123456790123457
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-6-ep2-optsgd-maskupdate,cnl,20.0,0,0.000001,2,sgd,update,0.8271604938271605,0.3800578034682081,0.1728395061728395
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-6-ep2-optsgd-maskgradient,cnl,20.0,0,0.000001,2,sgd,gradient,0.8271604938271605,0.3800578034682081,0.1728395061728395
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-6-ep2-optsgd-maskupdate,cnl,10.0,0,0.000001,2,sgd,update,0.775,0.28034682080924855,0.22499999999999998
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-6-ep2-optsgd-maskgradient,cnl,10.0,0,0.000001,2,sgd,gradient,0.775,0.28034682080924855,0.22499999999999998
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-6-ep2-optadamw-masknone,sft,100.0,0,0.000001,2,adamw,none,0.30445544554455445,0.9552023121387284,0.6955445544554455
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-6-ep2-optadamw-maskupdate,cnl,100.0,0,0.000001,2,adamw,update,0.12871287128712872,0.5534682080924855,0.8712871287128713
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-6-ep2-optadamw-maskgradient,cnl,100.0,0,0.000001,2,adamw,gradient,0.12623762376237624,0.3699421965317919,0.8737623762376238
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-6-ep2-optadamw-maskupdate,cnl,80.0,0,0.000001,2,adamw,update,0.21671826625386997,0.726878612716763,0.78328173374613
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-6-ep2-optadamw-maskgradient,cnl,80.0,0,0.000001,2,adamw,gradient,0.0804953560371517,0.35260115606936415,0.9195046439628483
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-6-ep2-optadamw-maskupdate,cnl,60.0,0,0.000001,2,adamw,update,0.18181818181818185,0.6213872832369942,0.8181818181818181
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-6-ep2-optadamw-maskgradient,cnl,60.0,0,0.000001,2,adamw,gradient,0.07024793388429752,0.3627167630057804,0.9297520661157025
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-6-ep2-optadamw-maskupdate,cnl,40.0,0,0.000001,2,adamw,update,0.2962962962962963,0.7702312138728323,0.7037037037037037
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-6-ep2-optadamw-maskgradient,cnl,40.0,0,0.000001,2,adamw,gradient,0.06790123456790123,0.33670520231213874,0.9320987654320988
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-6-ep2-optadamw-maskupdate,cnl,20.0,0,0.000001,2,adamw,update,0.25925925925925924,0.6777456647398844,0.7407407407407407
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-6-ep2-optadamw-maskgradient,cnl,20.0,0,0.000001,2,adamw,gradient,0.12345679012345678,0.44942196531791906,0.8765432098765432
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-6-ep2-optadamw-maskupdate,cnl,10.0,0,0.000001,2,adamw,update,0.4,0.791907514450867,0.6
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-6-ep2-optadamw-maskgradient,cnl,10.0,0,0.000001,2,adamw,gradient,0.125,0.3453757225433526,0.875
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-6-ep1-optsgd-masknone,sft,100.0,0,0.000001,1,sgd,none,0.32673267326732675,0.569364161849711,0.6732673267326732
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-6-ep1-optsgd-maskupdate,cnl,100.0,0,0.000001,1,sgd,update,0.27722772277227725,0.5953757225433526,0.7227722772277227
qwen3-0.6b-correct-ratio-csqa-cnl-cr100-seed0-lr1e-6-ep1-optsgd-maskgradient,cnl,100.0,0,0.000001,1,sgd,gradient,0.27722772277227725,0.5953757225433526,0.7227722772277227
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-6-ep1-optsgd-maskupdate,cnl,80.0,0,0.000001,1,sgd,update,0.28173374613003094,0.5751445086705202,0.7182662538699691
qwen3-0.6b-correct-ratio-csqa-cnl-cr80-seed0-lr1e-6-ep1-optsgd-maskgradient,cnl,80.0,0,0.000001,1,sgd,gradient,0.28173374613003094,0.5751445086705202,0.7182662538699691
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-6-ep1-optsgd-maskupdate,cnl,60.0,0,0.000001,1,sgd,update,0.2768595041322314,0.5982658959537572,0.7231404958677685
qwen3-0.6b-correct-ratio-csqa-cnl-cr60-seed0-lr1e-6-ep1-optsgd-maskgradient,cnl,60.0,0,0.000001,1,sgd,gradient,0.2768595041322314,0.5982658959537572,0.7231404958677685
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-6-ep1-optsgd-maskupdate,cnl,40.0,0,0.000001,1,sgd,update,0.32098765432098764,0.5476878612716763,0.6790123456790124
qwen3-0.6b-correct-ratio-csqa-cnl-cr40-seed0-lr1e-6-ep1-optsgd-maskgradient,cnl,40.0,0,0.000001,1,sgd,gradient,0.32098765432098764,0.5476878612716763,0.6790123456790124
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-6-ep1-optsgd-maskupdate,cnl,20.0,0,0.000001,1,sgd,update,0.2716049382716049,0.5895953757225434,0.7283950617283951
qwen3-0.6b-correct-ratio-csqa-cnl-cr20-seed0-lr1e-6-ep1-optsgd-maskgradient,cnl,20.0,0,0.000001,1,sgd,gradient,0.2716049382716049,0.5895953757225434,0.7283950617283951
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-6-ep1-optsgd-maskupdate,cnl,10.0,0,0.000001,1,sgd,update,0.375,0.5982658959537572,0.625
qwen3-0.6b-correct-ratio-csqa-cnl-cr10-seed0-lr1e-6-ep1-optsgd-maskgradient,cnl,10.0,0,0.000001,1,sgd,gradient,0.375,0.5982658959537572,0.625
qwen3-0.6b-correct-ratio-csqa-sft-cr100-seed0-lr1e-6-ep1-optadamw-masknone,sft,100.0,0,0.000001,1,adamw,none,0.2722772277227723,0.773121387283237,0.7277227722772277
